ticker,entry_time,exit_time,entry,exit,ret_pct,reason,proba,win
ELSE,2025-09-02 18:30:00+00:00,2025-09-03 17:30:00+00:00,4.71,4.585,-2.654,timeout,0.6001,0
RAND,2025-09-03 16:30:00+00:00,2025-09-03 19:30:00+00:00,15.8048,15.25,-3.51,stop,0.6003,0
IMCC,2025-09-03 18:30:00+00:00,2025-09-04 13:30:00+00:00,2.0939,1.9991,-4.527,stop,0.6078,0
SPHL,2025-09-04 15:30:00+00:00,2025-09-04 18:30:00+00:00,3.2,3.52,10.0,target,0.602,1
EUDA,2025-09-04 16:30:00+00:00,2025-09-04 17:30:00+00:00,29.8,28.6,-4.027,stop,0.6088,0
SPHL,2025-09-05 18:30:00+00:00,2025-09-08 14:30:00+00:00,3.0,3.12,4.0,timeout,0.6262,1
IMCC,2025-09-08 14:30:00+00:00,2025-09-08 17:30:00+00:00,1.85,1.96,5.946,timeout,0.6158,1
SPHL,2025-09-09 16:30:00+00:00,2025-09-09 19:30:00+00:00,3.36,3.52,4.762,timeout,0.6027,1
PLUT,2025-09-10 17:30:00+00:00,2025-09-11 14:30:00+00:00,2.91,3.14,7.904,timeout,0.6195,1
IMCC,2025-09-10 19:30:00+00:00,2025-09-11 15:30:00+00:00,1.91,1.9894,4.157,timeout,0.622,1
SPHL,2025-09-15 14:30:00+00:00,2025-09-15 15:30:00+00:00,3.8784,3.6864,-4.95,stop,0.6176,0
CLWT,2025-09-16 17:30:00+00:00,2025-09-17 15:30:00+00:00,1.41,1.4338,1.688,timeout,0.6301,1
PLUT,2025-09-16 17:30:00+00:00,2025-09-17 16:30:00+00:00,3.18,3.475,9.277,target,0.6145,1
ELSE,2025-09-23 19:30:00+00:00,2025-09-24 19:30:00+00:00,4.87,4.835,-0.719,timeout,0.6043,0
CLWT,2025-09-30 18:30:00+00:00,2025-09-30 19:30:00+00:00,1.41,1.35,-4.255,stop,0.613,0
CLWT,2025-10-01 13:30:00+00:00,2025-10-02 13:30:00+00:00,1.38,1.36,-1.449,timeout,0.624,0
RAND,2025-10-01 13:30:00+00:00,2025-10-02 15:30:00+00:00,14.79,14.8994,0.74,timeout,0.6211,1
PODC,2025-10-03 14:30:00+00:00,2025-10-03 15:30:00+00:00,1.6639,1.6067,-3.438,stop,0.6253,0
RAND,2025-10-06 14:30:00+00:00,2025-10-07 16:30:00+00:00,14.3153,14.37,0.382,timeout,0.6032,1
LRHC,2025-10-10 16:30:00+00:00,2025-10-13 14:30:00+00:00,710.5,702.0,-1.196,timeout,0.6124,0
ATER,2025-10-10 17:30:00+00:00,2025-10-10 18:30:00+00:00,1.11,1.0452,-5.838,stop,0.6043,0
WFCF,2025-10-10 17:30:00+00:00,2025-10-14 17:30:00+00:00,11.75,12.46,6.043,timeout,0.6143,1
SPHL,2025-10-13 14:30:00+00:00,2025-10-13 17:30:00+00:00,4.6568,5.0,7.37,timeout,0.6255,1
PASW,2025-10-17 16:30:00+00:00,2025-10-17 19:30:00+00:00,0.73,0.7501,2.753,timeout,0.6032,1
PLUT,2025-10-17 19:30:00+00:00,2025-10-21 13:30:00+00:00,3.5,3.5001,0.003,timeout,0.631,1
PASW,2025-10-20 16:30:00+00:00,2025-10-20 19:30:00+00:00,0.7404,0.7822,5.646,timeout,0.6064,1
RAND,2025-10-21 17:30:00+00:00,2025-10-22 14:30:00+00:00,13.98,13.79,-1.359,timeout,0.6234,0
CLWT,2025-10-22 13:30:00+00:00,2025-10-23 15:30:00+00:00,1.22,1.23,0.82,timeout,0.6003,1
SLSN,2025-10-24 16:30:00+00:00,2025-10-27 14:30:00+00:00,3.705,3.74,0.945,timeout,0.6175,1
LRHC,2025-10-28 18:30:00+00:00,2025-10-29 14:30:00+00:00,583.0,565.0,-3.087,stop,0.617,0
HQI,2025-10-30 18:30:00+00:00,2025-10-31 14:30:00+00:00,8.36,8.51,1.794,timeout,0.6028,1
HQI,2025-11-03 18:30:00+00:00,2025-11-04 14:30:00+00:00,7.845,8.07,2.868,timeout,0.6023,1
CLWT,2025-11-03 19:30:00+00:00,2025-11-04 16:30:00+00:00,1.22,1.228,0.656,timeout,0.6058,1
HIHO,2025-11-11 15:30:00+00:00,2025-11-12 14:30:00+00:00,1.45,1.44,-0.69,timeout,0.6048,0
HIHO,2025-11-12 14:30:00+00:00,2025-11-12 20:30:00+00:00,1.42,1.4498,2.099,timeout,0.6195,1
PODC,2025-11-12 15:30:00+00:00,2025-11-12 18:30:00+00:00,2.1999,2.38,8.187,target,0.6068,1
SPHL,2025-11-12 15:30:00+00:00,2025-11-12 18:30:00+00:00,3.2616,3.7432,14.766,target,0.6239,1
PASW,2025-11-12 17:30:00+00:00,2025-11-13 14:30:00+00:00,0.63,0.605,-3.968,stop,0.6197,0
CLWT,2025-11-12 18:30:00+00:00,2025-11-13 16:30:00+00:00,1.13,1.1499,1.761,timeout,0.6108,1
PODC,2025-11-13 17:30:00+00:00,2025-11-13 18:30:00+00:00,2.16,2.07,-4.167,stop,0.6345,0
CLWT,2025-11-13 18:30:00+00:00,2025-11-14 16:30:00+00:00,1.11,1.1,-0.901,timeout,0.6014,0
SLSN,2025-11-13 19:30:00+00:00,2025-11-14 14:30:00+00:00,1.675,1.6,-4.478,stop,0.6006,0
CISO,2025-11-14 15:30:00+00:00,2025-11-14 18:30:00+00:00,0.7505,0.7633,1.706,timeout,0.6103,1
PASW,2025-11-14 17:30:00+00:00,2025-11-17 14:30:00+00:00,0.5865,0.6232,6.257,timeout,0.6219,1
HQI,2025-11-17 15:30:00+00:00,2025-11-17 18:30:00+00:00,8.93,8.88,-0.56,timeout,0.6357,0
PASW,2025-11-17 17:30:00+00:00,2025-11-18 14:30:00+00:00,0.565,0.5521,-2.283,timeout,0.6395,0
CISO,2025-11-17 20:30:00+00:00,2025-11-18 16:30:00+00:00,0.6051,0.61,0.81,timeout,0.6106,1
MWYN,2025-11-18 18:30:00+00:00,2025-11-19 14:30:00+00:00,0.7984,0.8192,2.605,timeout,0.6077,1
VALU,2025-11-18 19:30:00+00:00,2025-11-21 17:30:00+00:00,36.285,36.3822,0.268,timeout,0.6133,1
HQI,2025-11-19 14:30:00+00:00,2025-11-20 16:30:00+00:00,9.23,9.25,0.217,timeout,0.6306,1
MYSZ,2025-11-19 20:30:00+00:00,2025-11-20 16:30:00+00:00,0.8011,0.8444,5.405,timeout,0.6138,1
CLWT,2025-11-20 14:30:00+00:00,2025-11-20 18:30:00+00:00,1.105,1.1,-0.452,timeout,0.6019,0
ZKIN,2025-11-20 15:30:00+00:00,2025-11-20 18:30:00+00:00,2.5808,2.66,3.069,timeout,0.6081,1
MYO,2025-11-20 17:30:00+00:00,2025-11-20 20:30:00+00:00,0.7491,0.7279,-2.83,timeout,0.6038,0
AEI,2025-11-20 17:30:00+00:00,2025-11-21 14:30:00+00:00,2.33,2.31,-0.858,timeout,0.6016,0
FGBI,2025-11-20 19:30:00+00:00,2025-11-21 15:30:00+00:00,4.805,5.05,5.099,timeout,0.6004,1
HQI,2025-11-20 19:30:00+00:00,2025-11-21 15:30:00+00:00,8.33,8.54,2.521,timeout,0.6315,1
HQI,2025-11-20 20:30:00+00:00,2025-11-21 16:30:00+00:00,8.71,8.9099,2.295,timeout,0.6422,1
MYSZ,2025-11-21 14:30:00+00:00,2025-11-21 17:30:00+00:00,0.7801,0.7881,1.026,timeout,0.6052,1
ZKIN,2025-11-21 15:30:00+00:00,2025-11-21 17:30:00+00:00,2.4,2.64,10.0,target,0.6116,1
FCHL,2025-11-21 15:30:00+00:00,2025-11-21 18:30:00+00:00,155.925,167.49,7.417,timeout,0.6067,1
HQI,2025-11-24 16:30:00+00:00,2025-11-24 19:30:00+00:00,8.86,8.78,-0.903,timeout,0.6156,0
PASW,2025-11-25 17:30:00+00:00,2025-11-25 20:30:00+00:00,0.4225,0.466,10.296,target,0.6054,1
WFCF,2025-11-25 18:30:00+00:00,2025-12-01 18:30:00+00:00,11.82,12.7795,8.118,target,0.6006,1
PASW,2025-11-26 19:30:00+00:00,2025-11-26 20:30:00+00:00,0.4415,0.48,8.72,target,0.6047,1
LEDS,2025-11-28 15:30:00+00:00,2025-11-28 16:30:00+00:00,2.2,1.94,-11.818,stop,0.6038,0
LEDS,2025-12-01 14:30:00+00:00,2025-12-01 15:30:00+00:00,1.97,1.76,-10.66,stop,0.628,0
PASW,2025-12-02 16:30:00+00:00,2025-12-02 20:30:00+00:00,0.469,0.5,6.61,timeout,0.61,1
ZKIN,2025-12-04 20:30:00+00:00,2025-12-05 16:30:00+00:00,1.94,2.075,6.959,timeout,0.6006,1
PASW,2025-12-05 16:30:00+00:00,2025-12-05 17:30:00+00:00,0.4845,0.4621,-4.623,stop,0.6454,0
SLSN,2025-12-08 17:30:00+00:00,2025-12-08 20:30:00+00:00,2.03,1.98,-2.463,timeout,0.6155,0
ZKIN,2025-12-08 19:30:00+00:00,2025-12-09 16:30:00+00:00,2.0059,2.08,3.694,timeout,0.6115,1
CLWT,2025-12-09 17:30:00+00:00,2025-12-09 20:30:00+00:00,1.14,1.17,2.632,timeout,0.6358,1
PASW,2025-12-10 15:30:00+00:00,2025-12-10 16:30:00+00:00,0.4606,0.5123,11.224,target,0.6118,1
EUDA,2025-12-10 16:30:00+00:00,2025-12-10 19:30:00+00:00,44.0,42.2,-4.091,stop,0.6013,0
PASW,2025-12-11 15:30:00+00:00,2025-12-11 16:30:00+00:00,0.5161,0.5644,9.359,target,0.6068,1
HIHO,2025-12-11 15:30:00+00:00,2025-12-12 16:30:00+00:00,1.1996,1.19,-0.8,timeout,0.6354,0
ZKIN,2025-12-12 14:30:00+00:00,2025-12-12 15:30:00+00:00,1.79,2.04,13.966,target,0.6178,1
SLSN,2025-12-12 15:30:00+00:00,2025-12-12 16:30:00+00:00,2.05,1.9801,-3.41,stop,0.6049,0
PLUT,2025-12-12 18:30:00+00:00,2025-12-15 14:30:00+00:00,3.2649,3.29,0.769,timeout,0.6029,1
LEDS,2025-12-15 15:30:00+00:00,2025-12-15 18:30:00+00:00,1.8,1.87,3.889,timeout,0.63,1
RNAZ,2025-12-15 20:30:00+00:00,2025-12-16 16:30:00+00:00,9.1243,9.0,-1.362,timeout,0.6029,0
PASW,2025-12-16 15:30:00+00:00,2025-12-16 18:30:00+00:00,0.5391,0.5042,-6.474,stop,0.6056,0
PLUT,2025-12-16 15:30:00+00:00,2025-12-16 18:30:00+00:00,3.3,3.3,0.0,timeout,0.6363,0
CLWT,2025-12-16 15:30:00+00:00,2025-12-17 14:30:00+00:00,1.1999,1.1868,-1.092,timeout,0.6008,0
MWYN,2025-12-16 18:30:00+00:00,2025-12-16 19:30:00+00:00,0.871,0.8439,-3.111,stop,0.6071,0
WFCF,2025-12-17 14:30:00+00:00,2025-12-18 14:30:00+00:00,11.9,11.1236,-6.524,stop,0.6377,0
DAIO,2025-12-17 18:30:00+00:00,2025-12-18 14:30:00+00:00,3.09,3.08,-0.324,timeout,0.6045,0
CLWT,2025-12-18 16:30:00+00:00,2025-12-18 18:30:00+00:00,1.1999,1.12,-6.659,stop,0.6095,0
HIHO,2025-12-18 17:30:00+00:00,2025-12-18 18:30:00+00:00,0.931,0.8691,-6.649,stop,0.6018,0
CLWT,2025-12-18 20:30:00+00:00,2025-12-22 15:30:00+00:00,1.16,1.12,-3.448,stop,0.6431,0
WFCF,2025-12-19 15:30:00+00:00,2025-12-22 16:30:00+00:00,11.16,10.75,-3.674,stop,0.6074,0
ZKIN,2025-12-19 16:30:00+00:00,2025-12-19 19:30:00+00:00,1.7306,1.9,9.789,target,0.6191,1
WFCF,2025-12-22 17:30:00+00:00,2025-12-23 17:30:00+00:00,10.75,10.96,1.953,timeout,0.6059,1
ELSE,2025-12-26 20:30:00+00:00,2025-12-30 15:30:00+00:00,4.22,4.16,-1.422,timeout,0.6024,0
IMCC,2025-12-29 18:30:00+00:00,2025-12-30 14:30:00+00:00,1.3491,1.4218,5.389,timeout,0.6103,1
CLWT,2025-12-31 20:30:00+00:00,2026-01-05 14:30:00+00:00,1.2499,1.18,-5.592,stop,0.6552,0
HIHO,2026-01-02 15:30:00+00:00,2026-01-02 17:30:00+00:00,1.4468,1.39,-3.926,stop,0.6158,0
PLUT,2026-01-02 20:30:00+00:00,2026-01-05 19:30:00+00:00,3.2799,3.19,-2.741,timeout,0.623,0
ZKIN,2026-01-05 14:30:00+00:00,2026-01-05 15:30:00+00:00,1.6917,1.5801,-6.597,stop,0.6086,0
ZKIN,2026-01-05 16:30:00+00:00,2026-01-05 19:30:00+00:00,1.66,1.6,-3.614,stop,0.6094,0
CLWT,2026-01-06 18:30:00+00:00,2026-01-07 17:30:00+00:00,1.15,1.19,3.478,timeout,0.6264,1
ZKIN,2026-01-07 16:30:00+00:00,2026-01-07 18:30:00+00:00,1.57,1.78,13.376,target,0.6234,1
MWYN,2026-01-07 19:30:00+00:00,2026-01-08 15:30:00+00:00,0.9399,0.9042,-3.798,stop,0.6228,0
BRBI,2026-01-08 14:30:00+00:00,2026-01-08 17:30:00+00:00,14.55,14.33,-1.512,timeout,0.6151,0
ACRV,2026-01-08 15:30:00+00:00,2026-01-08 18:30:00+00:00,2.0399,2.06,0.985,timeout,0.6025,1
MWYN,2026-01-08 16:30:00+00:00,2026-01-08 19:30:00+00:00,0.9313,0.9537,2.405,timeout,0.6161,1
CLWT,2026-01-08 17:30:00+00:00,2026-01-09 16:30:00+00:00,1.2499,1.23,-1.592,timeout,0.6272,0
ZKIN,2026-01-08 18:30:00+00:00,2026-01-12 18:30:00+00:00,1.6371,1.7,3.842,timeout,0.6482,1
PASW,2026-01-09 15:30:00+00:00,2026-01-09 16:30:00+00:00,0.4198,0.4021,-4.216,stop,0.6082,0
PODC,2026-01-09 20:30:00+00:00,2026-01-12 16:30:00+00:00,2.64,2.7,2.273,timeout,0.6008,1
SPHL,2026-01-12 15:30:00+00:00,2026-01-12 18:30:00+00:00,2.11,2.3,9.005,target,0.6073,1
ZKIN,2026-01-13 16:30:00+00:00,2026-01-13 17:30:00+00:00,1.694,1.5,-11.452,stop,0.617,0
ZKIN,2026-01-13 18:30:00+00:00,2026-01-13 20:30:00+00:00,1.55,1.79,15.484,target,0.628,1
RAND,2026-01-15 17:30:00+00:00,2026-01-16 14:30:00+00:00,11.955,11.8326,-1.024,timeout,0.6023,0
PASW,2026-01-21 15:30:00+00:00,2026-01-21 18:30:00+00:00,0.1692,0.1708,0.946,timeout,0.6283,1
MWYN,2026-01-21 17:30:00+00:00,2026-01-22 17:30:00+00:00,0.9686,0.9285,-4.14,stop,0.6023,0
FCHL,2026-01-22 14:30:00+00:00,2026-01-22 16:30:00+00:00,112.05,108.405,-3.253,stop,0.6113,0
LRHC,2026-01-22 15:30:00+00:00,2026-01-22 18:30:00+00:00,44.69,43.62,-2.394,timeout,0.6121,0
BRBI,2026-01-23 14:30:00+00:00,2026-01-23 18:30:00+00:00,13.89,14.16,1.944,timeout,0.6118,1
ZKIN,2026-01-28 14:30:00+00:00,2026-01-28 15:30:00+00:00,1.61,1.8,11.801,target,0.6129,1
CVV,2026-01-28 17:30:00+00:00,2026-01-28 20:30:00+00:00,5.1,5.3483,4.869,timeout,0.6355,1
LEDS,2026-01-29 14:30:00+00:00,2026-01-29 15:30:00+00:00,1.8494,1.77,-4.293,stop,0.605,0
IMCC,2026-01-29 15:30:00+00:00,2026-01-29 18:30:00+00:00,1.3002,1.35,3.83,timeout,0.6,1
LEDS,2026-01-29 15:30:00+00:00,2026-01-29 19:30:00+00:00,1.78,1.76,-1.124,timeout,0.6014,0
CISO,2026-01-29 15:30:00+00:00,2026-01-29 18:30:00+00:00,0.4749,0.475,0.021,timeout,0.6102,1
CLWT,2026-01-29 20:30:00+00:00,2026-02-03 14:30:00+00:00,1.31,1.27,-3.053,stop,0.6001,0
IMCC,2026-02-02 18:30:00+00:00,2026-02-03 15:30:00+00:00,1.2928,1.23,-4.858,stop,0.6064,0
RNAZ,2026-02-02 19:30:00+00:00,2026-02-03 16:30:00+00:00,9.5,8.99,-5.368,stop,0.6092,0
LEDS,2026-02-04 15:30:00+00:00,2026-02-04 19:30:00+00:00,1.51,1.62,7.285,timeout,0.6032,1
BTBT,2026-02-05 15:30:00+00:00,2026-02-05 18:30:00+00:00,1.575,1.545,-1.905,timeout,0.6035,0
HIHO,2026-02-05 17:30:00+00:00,2026-02-06 14:30:00+00:00,0.9341,0.9067,-2.933,timeout,0.6095,0
HIHO,2026-02-05 20:30:00+00:00,2026-02-06 16:30:00+00:00,0.9279,0.9487,2.242,timeout,0.6065,1
SSTI,2026-02-11 15:30:00+00:00,2026-02-11 18:30:00+00:00,6.8,7.14,5.0,timeout,0.6029,1
ZKIN,2026-02-11 16:30:00+00:00,2026-02-12 14:30:00+00:00,1.66,1.67,0.602,timeout,0.6408,1
SLSN,2026-02-12 14:30:00+00:00,2026-02-12 19:30:00+00:00,1.33,1.31,-1.504,timeout,0.605,0
EDHL,2026-02-12 18:30:00+00:00,2026-02-13 14:30:00+00:00,2.42,2.57,6.198,timeout,0.6075,1
PODC,2026-02-12 18:30:00+00:00,2026-02-13 14:30:00+00:00,2.7002,2.57,-4.822,stop,0.6059,0
RNAZ,2026-02-12 19:30:00+00:00,2026-02-13 16:30:00+00:00,9.76,9.41,-3.586,stop,0.6011,0
CLWT,2026-02-13 15:30:00+00:00,2026-02-17 14:30:00+00:00,1.23,1.23,0.0,timeout,0.6331,0
BRBI,2026-02-17 14:30:00+00:00,2026-02-17 16:30:00+00:00,15.54,14.7501,-5.083,stop,0.6225,0
SCZM,2026-02-17 15:30:00+00:00,2026-02-17 18:30:00+00:00,8.98,9.06,0.891,timeout,0.6068,1
ATER,2026-02-17 20:30:00+00:00,2026-02-18 14:30:00+00:00,0.5731,0.5551,-3.141,stop,0.6284,0
CLWT,2026-02-18 14:30:00+00:00,2026-02-18 15:30:00+00:00,1.14,1.24,8.772,target,0.6272,1
IMCC,2026-02-18 15:30:00+00:00,2026-02-18 18:30:00+00:00,1.0142,1.01,-0.414,timeout,0.6141,0
ZKIN,2026-02-19 14:30:00+00:00,2026-02-20 14:30:00+00:00,1.44,1.4,-2.778,timeout,0.6327,0
SLSN,2026-02-19 15:30:00+00:00,2026-02-19 18:30:00+00:00,1.27,1.26,-0.787,timeout,0.6123,0
MWYN,2026-02-19 16:30:00+00:00,2026-02-20 14:30:00+00:00,0.77,0.8125,5.519,timeout,0.6146,1
ZKIN,2026-02-20 16:30:00+00:00,2026-02-20 18:30:00+00:00,1.3867,1.2757,-8.005,stop,0.612,0
EDHL,2026-02-20 17:30:00+00:00,2026-02-20 19:30:00+00:00,2.5999,2.835,9.043,target,0.6036,1
ZKIN,2026-02-20 19:30:00+00:00,2026-02-23 15:30:00+00:00,1.34,1.3301,-0.739,timeout,0.631,0
ZKIN,2026-02-23 14:30:00+00:00,2026-02-23 20:30:00+00:00,1.3,1.35,3.846,timeout,0.6123,1
IMCC,2026-02-23 16:30:00+00:00,2026-02-23 17:30:00+00:00,0.9,0.835,-7.222,stop,0.6168,0
EDHL,2026-02-23 19:30:00+00:00,2026-02-24 15:30:00+00:00,2.5605,2.5,-2.363,timeout,0.6077,0
CLWT,2026-02-24 17:30:00+00:00,2026-02-25 14:30:00+00:00,1.24,1.19,-4.032,stop,0.6154,0
ZKIN,2026-02-25 14:30:00+00:00,2026-02-25 16:30:00+00:00,1.27,1.5595,22.795,target,0.6099,1
ZKIN,2026-02-26 19:30:00+00:00,2026-02-27 17:30:00+00:00,1.2892,1.2886,-0.047,timeout,0.6331,0
IMCC,2026-02-26 20:30:00+00:00,2026-02-27 14:30:00+00:00,0.755,0.7249,-3.987,stop,0.6069,0
MWYN,2026-02-27 14:30:00+00:00,2026-03-02 14:30:00+00:00,0.7601,0.79,3.934,timeout,0.6081,1
AEI,2026-02-27 19:30:00+00:00,2026-03-02 15:30:00+00:00,2.21,2.2078,-0.1,timeout,0.6381,0
IMCC,2026-02-27 20:30:00+00:00,2026-03-02 16:30:00+00:00,0.69,0.7098,2.87,timeout,0.6054,1
BRBI,2026-03-02 16:30:00+00:00,2026-03-02 19:30:00+00:00,14.66,14.6101,-0.34,timeout,0.6454,0
AEI,2026-03-02 18:30:00+00:00,2026-03-03 14:30:00+00:00,2.1,2.01,-4.286,stop,0.6046,0
HIHO,2026-03-02 20:30:00+00:00,2026-03-03 16:30:00+00:00,0.8574,0.9401,9.645,target,0.6272,1
EDHL,2026-03-03 14:30:00+00:00,2026-03-03 17:30:00+00:00,2.51,2.45,-2.39,timeout,0.6151,0
RAND,2026-03-03 15:30:00+00:00,2026-03-04 14:30:00+00:00,11.4467,11.65,1.776,timeout,0.6185,1
IMCC,2026-03-03 15:30:00+00:00,2026-03-03 19:30:00+00:00,0.7214,0.7198,-0.222,timeout,0.6293,0
DAIO,2026-03-03 18:30:00+00:00,2026-03-04 15:30:00+00:00,2.825,2.78,-1.593,timeout,0.6009,0
BRBI,2026-03-03 18:30:00+00:00,2026-03-04 19:30:00+00:00,14.07,14.37,2.132,timeout,0.6165,1
ZKIN,2026-03-04 14:30:00+00:00,2026-03-04 16:30:00+00:00,1.14,1.3588,19.193,target,0.6215,1
RNAZ,2026-03-04 15:30:00+00:00,2026-03-04 17:30:00+00:00,10.2499,9.87,-3.706,stop,0.6028,0
MWYN,2026-03-04 19:30:00+00:00,2026-03-05 16:30:00+00:00,0.758,0.7892,4.116,timeout,0.6098,1
AEI,2026-03-05 14:30:00+00:00,2026-03-05 18:30:00+00:00,1.8,1.71,-5.0,stop,0.6271,0
SLSN,2026-03-05 15:30:00+00:00,2026-03-05 16:30:00+00:00,1.18,1.105,-6.356,stop,0.6019,0
EDHL,2026-03-06 14:30:00+00:00,2026-03-06 17:30:00+00:00,2.67,3.1497,17.966,target,0.622,1
RNAZ,2026-03-06 14:30:00+00:00,2026-03-06 15:30:00+00:00,10.0306,9.28,-7.483,stop,0.602,0
ZKIN,2026-03-06 15:30:00+00:00,2026-03-06 18:30:00+00:00,1.31,1.4,6.87,timeout,0.6041,1
DAIO,2026-03-06 16:30:00+00:00,2026-03-06 18:30:00+00:00,2.75,2.665,-3.091,stop,0.6439,0
SLSN,2026-03-06 17:30:00+00:00,2026-03-06 20:30:00+00:00,1.0166,1.02,0.334,timeout,0.6303,1
SPHL,2026-03-09 14:30:00+00:00,2026-03-09 16:30:00+00:00,2.79,3.1895,14.319,target,0.6348,1
RNAZ,2026-03-09 15:30:00+00:00,2026-03-09 18:30:00+00:00,9.4,9.59,2.021,timeout,0.6113,1
CLWT,2026-03-09 18:30:00+00:00,2026-03-10 16:30:00+00:00,1.2603,1.28,1.563,timeout,0.6311,1
DAIO,2026-03-10 13:30:00+00:00,2026-03-10 19:30:00+00:00,2.7,2.66,-1.481,timeout,0.6019,0
BRBI,2026-03-12 14:30:00+00:00,2026-03-13 16:30:00+00:00,14.25,14.21,-0.281,timeout,0.6038,0
MYSZ,2026-03-12 14:30:00+00:00,2026-03-12 15:30:00+00:00,0.6256,0.586,-6.33,stop,0.6097,0
MYSZ,2026-03-12 16:30:00+00:00,2026-03-12 17:30:00+00:00,0.6308,0.6001,-4.867,stop,0.6304,0
RAND,2026-03-12 19:30:00+00:00,2026-03-13 19:30:00+00:00,11.25,11.36,0.978,timeout,0.6438,1
ATER,2026-03-13 15:30:00+00:00,2026-03-13 18:30:00+00:00,0.58,0.5874,1.276,timeout,0.6182,1
MYSZ,2026-03-13 18:30:00+00:00,2026-03-16 15:30:00+00:00,0.578,0.5809,0.502,timeout,0.6055,1
MWYN,2026-03-13 18:30:00+00:00,2026-03-16 14:30:00+00:00,0.7612,0.7889,3.639,timeout,0.629,1
MYSZ,2026-03-13 19:30:00+00:00,2026-03-16 16:30:00+00:00,0.5701,0.562,-1.421,timeout,0.6246,0
VALU,2026-03-16 16:30:00+00:00,2026-03-25 14:30:00+00:00,35.75,35.99,0.671,timeout,0.6034,1
CLWT,2026-03-17 14:30:00+00:00,2026-03-19 15:30:00+00:00,1.222,1.141,-6.628,stop,0.6109,0
SPHL,2026-03-17 16:30:00+00:00,2026-03-17 19:30:00+00:00,2.9,2.7,-6.897,stop,0.6186,0
SPHL,2026-03-18 13:30:00+00:00,2026-03-18 16:30:00+00:00,2.83,2.72,-3.887,stop,0.6301,0
DAIO,2026-03-19 14:30:00+00:00,2026-03-19 17:30:00+00:00,2.595,2.6392,1.703,timeout,0.6022,1
WFCF,2026-03-19 15:30:00+00:00,2026-03-20 18:30:00+00:00,11.7569,11.99,1.983,timeout,0.6139,1
AEI,2026-03-19 16:30:00+00:00,2026-03-19 19:30:00+00:00,1.84,1.83,-0.543,timeout,0.6033,0
MYSZ,2026-03-20 13:30:00+00:00,2026-03-20 18:30:00+00:00,0.5857,0.6096,4.081,timeout,0.6105,1
ATER,2026-03-20 15:30:00+00:00,2026-03-20 18:30:00+00:00,0.5966,0.59,-1.106,timeout,0.6139,0
PLRZ,2026-03-20 17:30:00+00:00,2026-03-23 14:30:00+00:00,13.9,13.67,-1.655,timeout,0.6088,0
BRBI,2026-03-20 18:30:00+00:00,2026-03-23 19:30:00+00:00,13.65,14.18,3.883,timeout,0.6384,1
SLSN,2026-03-23 19:30:00+00:00,2026-03-24 15:30:00+00:00,0.8613,0.92,6.815,timeout,0.6155,1
IMCC,2026-03-24 14:30:00+00:00,2026-03-24 17:30:00+00:00,0.5961,0.5851,-1.845,timeout,0.6006,0
SLSN,2026-03-26 14:30:00+00:00,2026-03-26 18:30:00+00:00,0.8821,0.9022,2.279,timeout,0.6155,1
HIHO,2026-03-26 14:30:00+00:00,2026-03-26 18:30:00+00:00,0.7808,0.78,-0.102,timeout,0.6095,0
MYSZ,2026-03-27 13:30:00+00:00,2026-03-27 17:30:00+00:00,0.568,0.579,1.937,timeout,0.631,1
MWYN,2026-03-27 16:30:00+00:00,2026-03-30 13:30:00+00:00,0.7511,0.7453,-0.772,timeout,0.6,0
ZKIN,2026-03-27 18:30:00+00:00,2026-03-30 14:30:00+00:00,1.61,1.5264,-5.193,stop,0.6132,0
HIHO,2026-03-30 13:30:00+00:00,2026-03-30 16:30:00+00:00,0.7751,0.7724,-0.348,timeout,0.6183,0
MWYN,2026-03-30 13:30:00+00:00,2026-03-30 16:30:00+00:00,0.766,0.748,-2.35,timeout,0.6201,0
IMCC,2026-03-30 14:30:00+00:00,2026-03-30 16:30:00+00:00,0.4121,0.3969,-3.688,stop,0.6148,0
AEI,2026-03-30 15:30:00+00:00,2026-03-30 18:30:00+00:00,1.705,1.619,-5.044,stop,0.6168,0
IMCC,2026-03-30 15:30:00+00:00,2026-03-30 16:30:00+00:00,0.4174,0.3969,-4.911,stop,0.6238,0
IMCC,2026-03-30 16:30:00+00:00,2026-03-30 19:30:00+00:00,0.4044,0.4086,1.039,timeout,0.6025,1
ZKIN,2026-03-30 17:30:00+00:00,2026-03-30 19:30:00+00:00,1.48,1.25,-15.541,stop,0.6307,0
SPHL,2026-03-30 18:30:00+00:00,2026-03-31 15:30:00+00:00,2.6012,2.625,0.915,timeout,0.6012,1
MYSZ,2026-03-30 18:30:00+00:00,2026-03-31 13:30:00+00:00,0.609,0.5902,-3.087,stop,0.6269,0
ZKIN,2026-03-31 13:30:00+00:00,2026-03-31 19:30:00+00:00,1.43,1.534,7.273,timeout,0.615,1
SLSN,2026-03-31 13:30:00+00:00,2026-03-31 14:30:00+00:00,0.97,0.8483,-12.546,stop,0.6127,0
IMCC,2026-03-31 14:30:00+00:00,2026-03-31 17:30:00+00:00,0.3703,0.3699,-0.108,timeout,0.6039,0
SLSN,2026-03-31 15:30:00+00:00,2026-03-31 19:30:00+00:00,0.82,0.9118,11.195,target,0.633,1
SLSN,2026-03-31 16:30:00+00:00,2026-03-31 19:30:00+00:00,0.8213,0.9118,11.019,target,0.6388,1
